Month-Year,Rail Station Name,NLC,Month Name (Travel Date),Calendar Year (Travel Date),Count of Taps
2020-12,South Kenton,709,December,2020,18269
2020-12,Elm Park,571,December,2020,104318
2020-12,West Finchley,756,December,2020,39163
2020-12,Blackfriars LU,521,December,2020,122489
2020-12,Croxley,554,December,2020,26602
2020-12,West Ham,757,December,2020,165216
2020-12,Arnos Grove,509,December,2020,136036
2020-12,Edgware Road B,774,December,2020,129719
2020-12,Rayners Lane,683,December,2020,123883
2020-12,Ruislip Gardens,692,December,2020,30595
2020-12,Canary Wharf LU (E1),852,December,2020,608475
2020-12,Covent Garden,553,December,2020,279344
2020-12,Brent Cross,529,December,2020,80112
2020-12,St Johns Wood,696,December,2020,214985
2020-12,Edgware Road C&H,569,December,2020,159043
2020-12,Wimbledon Park,768,December,2020,64017
2020-12,Elephant & Castle,570,December,2020,491335
2020-12,Westbourne Park,754,December,2020,127004
2020-12,Ravenscourt Park,682,December,2020,85446
2020-12,South Ruislip,710,December,2020,57917
2020-12,Colliers Wood,552,December,2020,220616
2020-12,Fulham Broadway,581,December,2020,227375
2020-12,Moor Park,646,December,2020,23858
2020-12,Barbican,501,December,2020,129407
2020-12,Kennington,616,December,2020,133248
2020-12,Hainault,592,December,2020,130819
2020-12,Heathrow Terminal 4 LU,781,December,2020,6
2020-12,Perivale,673,December,2020,83893
2020-12,Northwick Park,660,December,2020,114839
2020-12,Oxford Circus,669,December,2020,1872814
2020-12,Upney,738,December,2020,90642
2020-12,Mansion House,639,December,2020,64190
2020-12,Hammersmith C&H,773,December,2020,237452
2020-12,Warwick Avenue,746,December,2020,96851
2020-12,Ickenham,615,December,2020,28817
2020-12,Leyton,632,December,2020,401255
2020-12,Alperton,505,December,2020,95412
2020-12,Uxbridge,740,December,2020,217428
2020-12,Hatton Cross,779,December,2020,85053
2020-12,Lancaster Gate,629,December,2020,90756
2020-12,Latimer Road,630,December,2020,65837
2020-12,Holland Park,608,December,2020,97893
2020-12,Holborn,607,December,2020,418943
2020-12,Tottenham Court Road,728,December,2020,679387
2020-12,Kensington Olympia,618,December,2020,67566
2020-12,Swiss Cottage,723,December,2020,158528
2020-12,Waterloo LU (Bloo/Nthn/W&C),747,December,2020,398994
2020-12,Tottenham Hale,729,December,2020,416113
2020-12,Marble Arch,640,December,2020,261975
2020-12,Greenford,589,December,2020,160683
2020-12,Piccadilly Circus,674,December,2020,571000
2020-12,Oakwood,664,December,2020,77193
2020-12,North Ealing,654,December,2020,22455
2020-12,Arsenal,510,December,2020,65772
2020-12,Lambeth North,628,December,2020,69509
2020-12,Kensal Green,617,December,2020,76671
2020-12,Gunnersbury,591,December,2020,124666
2020-12,Loughton,636,December,2020,95207
2020-12,Heathrow Terminal 5 LU,783,December,2020,101345
2020-12,Bank,513,December,2020,337206
2020-12,Stonebridge Park,717,December,2020,96936
2020-12,Barkingside,515,December,2020,45553
2020-12,Tooting Bec,726,December,2020,211606
2020-12,Paddington LU,670,December,2020,730574
2020-12,Mornington Crescent,648,December,2020,77813
2020-12,Hanger Lane,595,December,2020,107941
2020-12,Warren Street,745,December,2020,400921
2020-12,Balham LU,512,December,2020,336160
2020-12,Leicester Square,631,December,2020,569077
2020-12,Theydon Bois,725,December,2020,24623
2020-12,Aldgate East,503,December,2020,196991
2020-12,Park Royal,671,December,2020,57626
2020-12,Harlesden,596,December,2020,128737
2020-12,Hounslow Central,611,December,2020,104776
2020-12,Sudbury Town,721,December,2020,58989
2020-12,Northwood Hills,662,December,2020,56382
2020-12,Harrow & Wealdstone,597,December,2020,149635
2020-12,North Acton,653,December,2020,195411
2020-12,Hounslow East,612,December,2020,122361
2020-12,Tower Hill,731,December,2020,247173
2020-12,Upton Park,739,December,2020,350701
2020-12,Hyde Park Corner,614,December,2020,92532
2020-12,Stratford,719,December,2020,1834812
2020-12,Holloway Road,609,December,2020,134811
2020-12,Hammersmith D&P,593,December,2020,597042
2020-12,Barking,514,December,2020,734459
2020-12,Northwood,661,December,2020,72519
2020-12,Parsons Green,672,December,2020,170790
2020-12,Walthamstow Central,742,December,2020,163055
2020-12,Barons Court,516,December,2020,166733
2020-12,Notting Hill Gate,663,December,2020,348340
2020-12,Wanstead,743,December,2020,69356
2020-12,Hampstead,594,December,2020,119942
2020-12,Baker Street,511,December,2020,483927
2020-12,Hornchurch,610,December,2020,61600
2020-12,Harrow-on-the-Hill,598,December,2020,347216
2020-12,Manor House,638,December,2020,228192
2020-12,Hounslow West,613,December,2020,98755
2020-12,Amersham,506,December,2020,44791
2020-12,Maida Vale,637,December,2020,86400
2020-12,Tufnell Park,733,December,2020,79452
2020-12,Leytonstone,633,December,2020,310958
2020-12,Knightsbridge,626,December,2020,445985
2020-12,Liverpool Street LU,634,December,2020,1033544
2020-12,Kings Cross LU (Tube),625,December,2020,534619
2020-12,Turnpike Lane,735,December,2020,341723
2020-12,Sudbury Hill,720,December,2020,65119
2020-12,Moorgate,645,December,2020,310767
2020-12,High Barnet,602,December,2020,108798
2020-12,Hendon Central,601,December,2020,184347
2020-12,Goodge Street,586,December,2020,99233
2020-12,Gloucester Road,583,December,2020,226236
2020-12,Pinner,675,December,2020,69415
2020-12,London Bridge LU,635,December,2020,1546556
2020-12,Watford Met,748,December,2020,60262
2020-12,Temple,724,December,2020,67039
2020-12,Goldhawk Road,585,December,2020,55937
2020-12,Totteridge,730,December,2020,59926
2020-12,Highgate,604,December,2020,132773
2020-12,Mile End,642,December,2020,379101
2020-12,Kilburn,622,December,2020,232361
2020-12,Old Street,665,December,2020,422986
2020-12,Golders Green,584,December,2020,216092
2020-12,Kilburn Park,623,December,2020,87534
2020-12,Highbury & Islington,603,December,2020,477468
2020-12,Bayswater,517,December,2020,69613
2020-12,Wembley Central,751,December,2020,214278
2020-12,Mill Hill East,643,December,2020,17742
2020-12,Newbury Park,650,December,2020,161669
2020-12,North Wembley,659,December,2020,63528
2020-12,Stockwell,716,December,2020,325387
2020-12,Plaistow,676,December,2020,196902
2020-12,Tooting Broadway,727,December,2020,486806
2020-12,Northolt,657,December,2020,188635
2020-12,Green Park,590,December,2020,784976
2020-12,Upminster Bridge,737,December,2020,30848
2020-12,Preston Road,677,December,2020,103256
2020-12,Turnham Green,734,December,2020,155263
2020-12,Kingsbury,624,December,2020,154809
2020-12,High Street Kensington,605,December,2020,237621
2020-12,Kentish Town,619,December,2020,177187
2020-12,Victoria LU,741,December,2020,1039703
2020-12,Morden,647,December,2020,310795
2020-12,Osterley,667,December,2020,52159
2020-12,Great Portland Street,588,December,2020,128772
2020-12,North Greenwich,789,December,2020,617110
2020-12,Neasden,649,December,2020,129592
2020-12,Oval,668,December,2020,197553
2020-12,Hillingdon,606,December,2020,43789
2020-12,Heathrow Terminals 123 LU,780,December,2020,132937
2020-12,North Harrow,656,December,2020,48395
2020-12,Ladbroke Grove,627,December,2020,165778
2020-12,Kew Gardens,621,December,2020,123140
2020-12,Grange Hill,587,December,2020,14654
2020-12,Pimlico,776,December,2020,244958
2020-12,Gants Hill,582,December,2020,194442
2020-12,Northfields,655,December,2020,110655
2020-12,Vauxhall LU,777,December,2020,833194
2020-12,Kenton,620,December,2020,75493
2020-12,Marylebone LU,641,December,2020,176984
2021-01,Buckhurst Hill,531,January,2021,24542
2021-01,Hornchurch,610,January,2021,40454
2021-01,Old Street,665,January,2021,221482
2021-01,Caledonian Road,534,January,2021,82803
2021-01,High Street Kensington,605,January,2021,115138
2021-01,Totteridge,730,January,2021,32910
2021-01,Colliers Wood,552,January,2021,135687
2021-01,Debden,557,January,2021,42222
2021-01,Northwood Hills,662,January,2021,30821
2021-01,Dagenham Heathway,556,January,2021,173810
2021-01,Ruislip Gardens,692,January,2021,16663
2021-01,Dagenham East,555,January,2021,82890
2021-01,Leyton,632,January,2021,277567
2021-01,Burnt Oak,532,January,2021,104830
2021-01,Theydon Bois,725,January,2021,13544
2021-01,Hillingdon,606,January,2021,24451
2021-01,Newbury Park,650,January,2021,121520
2021-01,Ruislip,691,January,2021,31407
2021-01,Oakwood,664,January,2021,42213
2021-01,Holborn,607,January,2021,200570
2021-01,Croxley,554,January,2021,13323
2021-01,Holland Park,608,January,2021,59753
2021-01,Holloway Road,609,January,2021,73554
2021-01,Sudbury Hill,720,January,2021,43833
2021-01,St Johns Wood,696,January,2021,134599
2021-01,Notting Hill Gate,663,January,2021,187448
2021-01,Highgate,604,January,2021,62369
2021-01,Leytonstone,633,January,2021,198017
2021-01,Uxbridge,740,January,2021,113168
2021-01,South Harrow,707,January,2021,46687
2021-01,Covent Garden,553,January,2021,40153
2021-01,Wood Green,770,January,2021,244410
2021-01,Royal Oak,690,January,2021,39203
2021-01,Leicester Square,631,January,2021,129537
2021-01,Highbury & Islington,603,January,2021,247047
2021-01,Vauxhall LU,777,January,2021,530266
2021-01,West Ruislip,762,January,2021,21984
2021-01,Bermondsey,787,January,2021,143378
2021-01,Southgate,706,January,2021,90474
2021-01,Chancery Lane,541,January,2021,113453
2021-01,Knightsbridge,626,January,2021,151769
2021-01,Whitechapel,763,January,2021,267244
2021-01,Kew Gardens,621,January,2021,46313
2021-01,Turnpike Lane,735,January,2021,208888
2021-01,Kenton,620,January,2021,54048
2021-01,Ladbroke Grove,627,January,2021,78615
2021-01,North Wembley,659,January,2021,42160
2021-01,Chesham,543,January,2021,15304
2021-01,Northfields,655,January,2021,59614
2021-01,Kentish Town,619,January,2021,99461
2021-01,Shepherds Bush LU,700,January,2021,221984
2021-01,North Ealing,654,January,2021,10494
2021-01,Swiss Cottage,723,January,2021,78415
2021-01,Chigwell,544,January,2021,6184
2021-01,Kensington Olympia,618,January,2021,42149
2021-01,Tufnell Park,733,January,2021,38180
2021-01,Canning Town,884,January,2021,394092
2021-01,Snaresbrook,703,January,2021,33536
2021-01,Shepherds Bush Market,775,January,2021,51481
2021-01,Cannon Street  LU,536,January,2021,48336
2021-01,Willesden Green,765,January,2021,137051
2021-01,Canons Park,537,January,2021,42981
2021-01,Kings Cross LU (Tube),625,January,2021,274219
2021-01,Turnham Green,734,January,2021,66291
2021-01,Kingsbury,624,January,2021,94032
2021-01,Sloane Square,702,January,2021,173982
2021-01,Bethnal Green LU,520,January,2021,237235
2021-01,Temple,724,January,2021,34542
2021-01,North Greenwich,789,January,2021,361084
2021-01,Chalfont & Latimer,539,January,2021,7835
2021-01,Southwark,784,January,2021,108130
2021-01,North Harrow,656,January,2021,25716
2021-01,Kilburn Park,623,January,2021,50547
2021-01,Barbican,501,January,2021,75814
2021-01,Kilburn,622,January,2021,125567
2021-01,Chalk Farm,540,January,2021,51122
2021-01,Canary Wharf LU (E1),852,January,2021,366218
2021-01,Upminster Bridge,737,January,2021,14015
2021-01,Wimbledon Park,768,January,2021,34600
2021-01,Chiswick Park,545,January,2021,29806
2021-01,Westminster,761,January,2021,215719
2021-01,Latimer Road,630,January,2021,36162
2021-01,Camden Town,535,January,2021,178239
2021-01,Clapham South,549,January,2021,100163
2021-01,Hounslow West,613,January,2021,67239
2021-01,Tower Hill,731,January,2021,139058
2021-01,North Acton,653,January,2021,131360
2021-01,Northwood,661,January,2021,37544
2021-01,Sudbury Town,721,January,2021,37475
2021-01,Hounslow East,612,January,2021,81546
2021-01,Cockfosters,550,January,2021,31002
2021-01,Ruislip Manor,693,January,2021,27601
2021-01,Barking,514,January,2021,539909
2021-01,Upton Park,739,January,2021,228705
2021-01,Colindale,551,January,2021,158450
2021-01,Hounslow Central,611,January,2021,66196
2021-01,Fulham Broadway,581,January,2021,109940
2021-01,Russell Square,694,January,2021,93290
2021-01,Westbourne Park,754,January,2021,73651
2021-01,Hyde Park Corner,614,January,2021,63203
2021-01,Clapham North,548,January,2021,97451
2021-01,Northolt,657,January,2021,120754
2021-01,White City,764,January,2021,142405
2021-01,Kensal Green,617,January,2021,41015
2021-01,Baker Street,511,January,2021,265272
2021-01,Kennington,616,January,2021,84648
2021-01,Acton Town,500,January,2021,105932
2021-01,Chorleywood,546,January,2021,4660
2021-01,Lambeth North,628,January,2021,36496
2021-01,Seven Sisters,698,January,2021,388871
2021-01,Canada Water,788,January,2021,226192
2021-01,St James's Park,695,January,2021,93709
2021-01,Clapham Common,547,January,2021,143283
2021-01,Ickenham,615,January,2021,13443
2021-01,South Ealing,704,January,2021,41599
2021-01,Upney,738,January,2021,64126
2021-01,Northwick Park,660,January,2021,83817
2021-01,Lancaster Gate,629,January,2021,51868
2021-01,Archway,508,January,2021,156921
2021-01,West Kensington,760,January,2021,64238
2021-01,Neasden,649,January,2021,83647
2021-01,Ravenscourt Park,682,January,2021,38602
2021-01,Woodford,769,January,2021,90496
2021-01,South Ruislip,710,January,2021,34251
2021-01,Manor House,638,January,2021,134672
2021-01,Edgware Road C&H,569,January,2021,95459
2021-01,Parsons Green,672,January,2021,79810
2021-01,Southfields,705,January,2021,80405
2021-01,Dollis Hill,558,January,2021,83570
2021-01,Woodside Park,771,January,2021,29158
2021-01,Hammersmith C&H,773,January,2021,122642
2021-01,Bounds Green,527,January,2021,103285
2021-01,Aldgate,502,January,2021,86554
2021-01,Elephant & Castle,570,January,2021,282790
2021-01,Goodge Street,586,January,2021,52375
2021-01,Tooting Bec,726,January,2021,117577
2021-01,West Finchley,756,January,2021,20329
2021-01,Hammersmith D&P,593,January,2021,318959
2021-01,West Acton,753,January,2021,23892
2021-01,Blackfriars LU,521,January,2021,70084
2021-01,Farringdon,577,January,2021,185771
2021-01,Hanger Lane,595,January,2021,71382
2021-01,Queensbury,679,January,2021,92894
2021-01,Arsenal,510,January,2021,31549
2021-01,Edgware,568,January,2021,97998
2021-01,West Ham,757,January,2021,121392
2021-01,Stamford Brook,713,January,2021,35304
2021-01,Bow Road,528,January,2021,83543
2021-01,Warren Street,745,January,2021,284250
2021-01,Golders Green,584,January,2021,128577
2021-01,Hampstead,594,January,2021,62680
2021-01,Pinner,675,January,2021,29779
2021-01,Rayners Lane,683,January,2021,75987
2021-01,Goldhawk Road,585,January,2021,31457
2021-01,Edgware Road B,774,January,2021,78866
2021-01,Bond Street,524,January,2021,329448
2021-01,Stonebridge Park,717,January,2021,69819
2021-01,Park Royal,671,January,2021,38004
2021-01,Watford Met,748,January,2021,30152
2021-01,Barons Court,516,January,2021,90719
2021-01,Piccadilly Circus,674,January,2021,128612
2021-01,Grange Hill,587,January,2021,9335
2021-01,West Brompton,755,January,2021,50245
2021-01,Balham LU,512,January,2021,174286
2021-01,South Wimbledon,711,January,2021,75553
2021-01,Euston Square,575,January,2021,99400
2021-01,Waterloo LU (Bloo/Nthn/W&C),747,January,2021,165162
2021-01,Green Park,590,January,2021,295120
2021-01,Stockwell,716,January,2021,191094
2021-01,Marble Arch,640,January,2021,125740
2021-01,Angel,507,January,2021,160974
2021-01,Euston LU,574,January,2021,229449
2021-01,Stanmore,714,January,2021,58387
2021-01,Amersham,506,January,2021,19281
2021-01,Great Portland Street,588,January,2021,76867
2021-01,Epping,572,January,2021,56273
2021-01,Becontree,518,January,2021,90548
2021-01,Pimlico,776,January,2021,123315
2021-01,Queensway,681,January,2021,81891
2021-01,Warwick Avenue,746,January,2021,49705
2021-01,Moorgate,645,January,2021,171444
2021-01,Marylebone LU,641,January,2021,79308
2021-01,Fairlop,576,January,2021,22919
2021-01,Elm Park,571,January,2021,71300
2021-01,Hainault,592,January,2021,90231
2021-01,Mansion House,639,January,2021,26225
2021-01,Morden,647,January,2021,208973
2021-01,Perivale,673,January,2021,52881
2021-01,Tottenham Court Road,728,January,2021,193948
2021-01,Arnos Grove,509,January,2021,80827
2021-01,Gunnersbury,591,January,2021,71637
2021-01,Queens Park,680,January,2021,85583
2021-01,Boston Manor,526,January,2021,28523
2021-01,Embankment,542,January,2021,134366
2021-01,Greenford,589,January,2021,106873
2021-01,Mornington Crescent,648,January,2021,45805
2021-01,Borough,525,January,2021,51916
2021-01,Maida Vale,637,January,2021,44572
2021-01,Heathrow Terminals 123 LU,780,January,2021,88069
2021-01,St Pauls,697,January,2021,131376
2021-01,Gants Hill,582,January,2021,125211
2021-01,Wood Lane,599,January,2021,40467
2021-01,West Harrow,759,January,2021,15635
2021-01,Earls Court,562,January,2021,275396
2021-01,Oval,668,January,2021,114055
2021-01,Finsbury Park LU,580,January,2021,335356
